customerID,tenure,MonthlyCharges,TotalCharges,Contract,InternetService,Churn Probability,Risk Level,Recommended Action
4323-ELYYB,13,20.0,218.55,One year,No,0.14637720927277362,Low Risk,Normal Customer
0670-ANMUU,71,97.65,6687.85,One year,Fiber optic,0.1463085953283397,Low Risk,Normal Customer
5671-RQRLP,70,75.65,5411.4,Two year,Fiber optic,0.1444675276520051,Low Risk,Normal Customer
2380-DAMQP,72,115.15,8349.7,Two year,Fiber optic,0.14379992267286215,Low Risk,Normal Customer
8097-VBQTZ,54,69.9,3883.3,Month-to-month,DSL,0.14313313851929588,Low Risk,Normal Customer
9845-QOMAD,14,19.75,309.35,One year,No,0.14312840075773203,Low Risk,Normal Customer
0813-TAXXS,55,77.8,4323.35,Two year,DSL,0.14263128552907087,Low Risk,Normal Customer
3766-EJLFL,68,109.05,7508.55,Two year,Fiber optic,0.14246583931789256,Low Risk,Normal Customer
2878-RMWXY,72,102.65,7550.3,Two year,Fiber optic,0.1421990016777197,Low Risk,Normal Customer
7325-ENZFI,39,40.3,1630.4,One year,DSL,0.1418153887509026,Low Risk,Normal Customer
5546-BYZSM,41,20.45,775.6,Month-to-month,No,0.14094722302621934,Low Risk,Normal Customer
9070-BCKQP,72,110.15,7881.2,Two year,Fiber optic,0.1395640743759411,Low Risk,Normal Customer
4578-PHJYZ,52,68.75,3482.85,One year,DSL,0.13877673327585555,Low Risk,Normal Customer
2434-EEVDB,64,94.6,5948.7,Two year,Fiber optic,0.138080640575049,Low Risk,Normal Customer
7472-EQOAV,71,86.7,6179.35,One year,Fiber optic,0.13621954765972588,Low Risk,Normal Customer
6869-FGJJC,68,79.6,5461.45,One year,Fiber optic,0.1357556942693717,Low Risk,Normal Customer
5038-ETMLM,72,113.65,8182.75,Two year,Fiber optic,0.13569916902326168,Low Risk,Normal Customer
7244-QWYHG,50,44.45,2188.45,One year,DSL,0.13483963433942833,Low Risk,Normal Customer
1623-NLDOT,42,33.55,1445.3,One year,DSL,0.1336386266217271,Low Risk,Normal Customer
4853-RULSV,70,104.0,7250.15,Two year,Fiber optic,0.13238149241298447,Low Risk,Normal Customer
0254-FNMCI,72,109.9,7624.2,Two year,Fiber optic,0.13211671917954365,Low Risk,Normal Customer
2927-CVULT,53,104.05,5566.4,Two year,Fiber optic,0.1317245749500053,Low Risk,Normal Customer
5186-PEIZU,35,19.25,617.65,Month-to-month,No,0.13145935313567578,Low Risk,Normal Customer
6919-ELBGL,72,114.95,8196.4,Two year,Fiber optic,0.13115064810054355,Low Risk,Normal Customer
8884-MRNSU,17,19.9,329.75,One year,No,0.13046712771539445,Low Risk,Normal Customer
6867-ACCZI,24,52.5,1208.15,Two year,DSL,0.13039972566887,Low Risk,Normal Customer
7691-KGKGP,53,65.0,3363.8,Month-to-month,DSL,0.1303075566959876,Low Risk,Normal Customer
7569-NMZYQ,72,118.75,8672.45,Two year,Fiber optic,0.13017073442915714,Low Risk,Normal Customer
2320-TZRRH,20,19.5,403.15,One year,No,0.12988803318360773,Low Risk,Normal Customer
2061-VVFST,37,19.5,805.2,Month-to-month,No,0.12923265566927825,Low Risk,Normal Customer
1401-FTHFQ,23,20.0,445.3,One year,No,0.12755730718695107,Low Risk,Normal Customer
8777-PVYGU,52,64.3,3410.6,One year,DSL,0.12613047264859947,Low Risk,Normal Customer
3617-XLSGQ,66,109.25,7082.5,Two year,Fiber optic,0.12495575447627143,Low Risk,Normal Customer
7176-WRTNX,70,114.95,7711.25,Two year,Fiber optic,0.12483531077344624,Low Risk,Normal Customer
5183-KLYEM,72,112.75,8192.6,Two year,Fiber optic,0.12468551370527403,Low Risk,Normal Customer
7605-BDWDC,31,49.85,1520.1,Two year,DSL,0.12454926952348609,Low Risk,Normal Customer
3549-ZTMNH,12,24.0,269.65,Two year,No,0.1243632371044524,Low Risk,Normal Customer
6478-HRRCZ,32,70.5,2201.75,One year,DSL,0.124020212975538,Low Risk,Normal Customer
1222-KJNZD,40,20.4,745.3,Month-to-month,No,0.12384127017555042,Low Risk,Normal Customer
9702-AIUJO,50,44.8,2230.85,One year,DSL,0.12371698050240702,Low Risk,Normal Customer
4884-TVUQF,57,101.3,5779.6,Two year,Fiber optic,0.12326854296829554,Low Risk,Normal Customer
3396-DKDEL,70,115.15,8250.0,Two year,Fiber optic,0.12313607437978638,Low Risk,Normal Customer
8106-GWQOK,38,60.0,2193.2,Two year,DSL,0.12284654553064563,Low Risk,Normal Customer
9640-ZSLDC,53,60.6,3297.0,One year,DSL,0.122178160325161,Low Risk,Normal Customer
2223-GDSHL,71,116.05,8297.5,Two year,Fiber optic,0.12183666114000478,Low Risk,Normal Customer
5965-GGPRW,72,105.25,7609.75,Two year,Fiber optic,0.12180642340154317,Low Risk,Normal Customer
1099-GODLO,1,20.35,20.35,Two year,No,0.12152291211599935,Low Risk,Normal Customer
3082-YVEKW,23,77.15,1759.4,Two year,DSL,0.12075777761489893,Low Risk,Normal Customer
4135-FRWKJ,55,76.25,4154.55,One year,DSL,0.12048607551001422,Low Risk,Normal Customer
9959-WOFKT,71,106.7,7382.25,Two year,Fiber optic,0.11707886498581942,Low Risk,Normal Customer
8498-XXGWA,65,55.15,3673.15,Month-to-month,DSL,0.11690028857010065,Low Risk,Normal Customer
5073-RZGBK,50,80.05,4042.2,One year,DSL,0.11678265994427883,Low Risk,Normal Customer
9289-LBQVU,64,70.15,4480.7,One year,DSL,0.11614882017119718,Low Risk,Normal Customer
3795-CAWEX,70,116.55,8152.3,Two year,Fiber optic,0.11588405659618439,Low Risk,Normal Customer
4803-LBYPN,34,20.8,635.9,Month-to-month,No,0.11545869234340858,Low Risk,Normal Customer
6047-SUHPR,39,59.8,2343.85,One year,DSL,0.11536802387389306,Low Risk,Normal Customer
5468-BPMMO,46,19.6,851.2,Month-to-month,No,0.11501389029720505,Low Risk,Normal Customer
2511-MORQY,50,54.9,2614.1,One year,DSL,0.11462235963150262,Low Risk,Normal Customer
4376-KFVRS,72,114.05,8468.2,Two year,Fiber optic,0.1145486374151163,Low Risk,Normal Customer
8166-ZZTFS,66,80.55,5265.1,Two year,DSL,0.11415103046093068,Low Risk,Normal Customer
7137-NAXML,23,20.15,405.6,One year,No,0.11348169349432341,Low Risk,Normal Customer
6481-LXPWL,56,36.1,1971.5,One year,DSL,0.1117396759825052,Low Risk,Normal Customer
1790-NESIO,13,20.4,261.3,Two year,No,0.11098004176989337,Low Risk,Normal Customer
4778-IZARL,63,110.1,6705.7,Two year,Fiber optic,0.11076151263187442,Low Risk,Normal Customer
2683-JXWQQ,61,33.6,2117.2,Month-to-month,DSL,0.10831318676984182,Low Risk,Normal Customer
9150-KPBJQ,6,19.65,116.85,Two year,No,0.10797933664407078,Low Risk,Normal Customer
4707-YNOQA,34,25.6,917.15,One year,No,0.10768408593115224,Low Risk,Normal Customer
9720-JJJOR,41,60.3,2511.3,One year,DSL,0.10653430187050893,Low Risk,Normal Customer
6990-YNRIO,65,108.65,6937.95,Two year,Fiber optic,0.10537779605464148,Low Risk,Normal Customer
6670-MFRPK,69,79.2,5420.65,Two year,Fiber optic,0.1053378603972802,Low Risk,Normal Customer
0942-KOWSM,30,80.8,2369.3,Two year,DSL,0.10415573043599939,Low Risk,Normal Customer
2789-CZANW,64,110.3,6997.3,Two year,Fiber optic,0.10404919327381139,Low Risk,Normal Customer
6374-NTQLP,72,104.1,7447.7,Two year,Fiber optic,0.10347423013664186,Low Risk,Normal Customer
2749-CTKAJ,22,20.15,419.9,One year,No,0.10344537970464254,Low Risk,Normal Customer
7929-SKFGK,70,114.3,8244.3,Two year,Fiber optic,0.10338567329644274,Low Risk,Normal Customer
6161-ERDGD,71,85.45,6300.85,One year,DSL,0.10319990309013877,Low Risk,Normal Customer
3078-ZKNTS,13,19.75,246.7,Two year,No,0.10284617246138673,Low Risk,Normal Customer
3727-OWVYD,35,61.2,2021.2,One year,DSL,0.1013850441933408,Low Risk,Normal Customer
4636-OLWOE,54,61.0,3283.05,One year,DSL,0.10102888404764922,Low Risk,Normal Customer
0835-DUUIQ,24,21.05,531.55,One year,No,0.10064002016025705,Low Risk,Normal Customer
4513-CXYIX,71,80.7,5676.0,Two year,Fiber optic,0.09995362215326413,Low Risk,Normal Customer
2027-DNKIV,37,58.75,2203.1,One year,DSL,0.09934461981475182,Low Risk,Normal Customer
3985-HOYPM,26,19.4,525.55,One year,No,0.09895698684835576,Low Risk,Normal Customer
4854-SSLTN,2,59.5,130.5,Two year,DSL,0.09864374268302366,Low Risk,Normal Customer
6736-DHUQI,67,84.8,5598.3,One year,Fiber optic,0.09848918955929642,Low Risk,Normal Customer
3508-CFVZL,71,111.3,7985.9,Two year,Fiber optic,0.097469129169314,Low Risk,Normal Customer
2706-QZIHY,15,25.2,387.9,Two year,No,0.09720508900844489,Low Risk,Normal Customer
2138-VFAPZ,14,19.7,263.65,Two year,No,0.09553681955672126,Low Risk,Normal Customer
5327-XOKKY,72,73.45,5329.0,Two year,DSL,0.09513745339767689,Low Risk,Normal Customer
6693-DJWTY,35,55.6,2016.45,One year,DSL,0.09449067383054832,Low Risk,Normal Customer
8668-KNZTI,52,53.75,2790.65,One year,DSL,0.09399308404590027,Low Risk,Normal Customer
5127-BZENZ,56,65.2,3512.15,One year,DSL,0.09312262989315673,Low Risk,Normal Customer
9531-NSBMR,36,19.25,679.8,One year,No,0.0930855039202877,Low Risk,Normal Customer
9739-JLPQJ,72,117.5,8670.1,Two year,Fiber optic,0.09306361558285783,Low Risk,Normal Customer
2229-DPMBI,8,19.5,162.15,Two year,No,0.09220664855263629,Low Risk,Normal Customer
3055-VTCGS,63,58.55,3503.5,One year,DSL,0.09199808770142354,Low Risk,Normal Customer
3298-QEICA,23,34.6,813.45,Two year,DSL,0.09148910812868634,Low Risk,Normal Customer
1872-EBWSC,29,20.35,617.35,One year,No,0.09136307182876341,Low Risk,Normal Customer
6556-DBKZF,71,76.05,5436.45,Two year,Fiber optic,0.09134023227784369,Low Risk,Normal Customer
1776-SPBWV,34,20.1,682.1,One year,No,0.09114339117697531,Low Risk,Normal Customer
3655-SNQYZ,69,113.25,7895.15,Two year,Fiber optic,0.0905054198169393,Low Risk,Normal Customer
6016-NXBNJ,35,19.15,638.0,One year,No,0.08995437384251789,Low Risk,Normal Customer
1053-MXTTK,72,108.65,7726.35,Two year,Fiber optic,0.08982554732858554,Low Risk,Normal Customer
4981-FLTMF,57,65.2,3687.85,Month-to-month,DSL,0.08977621720320005,Low Risk,Normal Customer
1271-UODNO,39,53.85,2200.7,Two year,DSL,0.08976284950186769,Low Risk,Normal Customer
5161-UBZXI,69,106.35,7261.75,Two year,Fiber optic,0.0884252159280052,Low Risk,Normal Customer
5574-NXZIU,63,109.2,7049.75,Two year,Fiber optic,0.08784022870194064,Low Risk,Normal Customer
0810-DHDBD,52,74.0,3877.65,One year,DSL,0.08726159234864408,Low Risk,Normal Customer
4994-OBRSZ,14,76.1,1054.8,Two year,DSL,0.08573766276555195,Low Risk,Normal Customer
9424-CMPOG,9,19.6,197.4,Two year,No,0.08560504270347612,Low Risk,Normal Customer
6447-EGDIV,31,20.95,683.25,One year,No,0.08458438330650576,Low Risk,Normal Customer
7026-YMSBE,30,19.7,625.05,One year,No,0.0844636087062939,Low Risk,Normal Customer
2819-GWENI,28,19.9,543.0,One year,No,0.08433113253062305,Low Risk,Normal Customer
0743-HNPFG,51,69.75,3562.5,One year,DSL,0.08394099086794288,Low Risk,Normal Customer
0023-UYUPN,50,25.2,1306.3,One year,No,0.08314524776555555,Low Risk,Normal Customer
2606-PKWJB,40,40.25,1564.05,One year,DSL,0.08249991221118161,Low Risk,Normal Customer
2335-GSODA,23,40.1,857.75,Two year,DSL,0.08112764455639317,Low Risk,Normal Customer
9926-PJHDQ,72,76.8,5468.45,Two year,DSL,0.08104359320323193,Low Risk,Normal Customer
5014-GSOUQ,13,19.95,243.65,Two year,No,0.08047236063246643,Low Risk,Normal Customer
5232-NXPAY,47,74.45,3510.3,Two year,DSL,0.0799997275301625,Low Risk,Normal Customer
9670-BPNXF,45,62.55,2796.45,One year,DSL,0.07940790992548503,Low Risk,Normal Customer
6559-ILWKJ,71,49.35,3515.25,Two year,DSL,0.07898591565052608,Low Risk,Normal Customer
9251-WNSOD,67,75.1,5064.45,One year,DSL,0.07886127357236825,Low Risk,Normal Customer
5158-RIVOP,11,20.9,202.3,Two year,No,0.07856424009682485,Low Risk,Normal Customer
7277-KAMWT,13,20.0,268.45,Two year,No,0.07855701041785065,Low Risk,Normal Customer
9178-JHUVJ,24,24.1,587.4,Two year,No,0.07816797693481257,Low Risk,Normal Customer
1982-FEBTD,23,25.6,514.75,Two year,No,0.07806384444445888,Low Risk,Normal Customer
0804-YGEQV,43,24.45,993.15,One year,No,0.07805125906730019,Low Risk,Normal Customer
6463-HHXJR,71,100.5,7030.65,Two year,Fiber optic,0.07656765083213458,Low Risk,Normal Customer
7173-TETGO,72,78.5,5602.25,Two year,Fiber optic,0.07573639426760922,Low Risk,Normal Customer
6121-TNHBO,63,83.0,5243.05,One year,DSL,0.07431893173274294,Low Risk,Normal Customer
9880-TDQAC,72,60.0,4264.0,Two year,DSL,0.07316982801061281,Low Risk,Normal Customer
0334-ZFJSR,55,66.05,3462.1,One year,DSL,0.07275360763184457,Low Risk,Normal Customer
2167-FQSTQ,72,92.4,6786.1,Two year,DSL,0.07101308457392504,Low Risk,Normal Customer
9227-UAQFT,16,19.75,284.35,Two year,No,0.0708432310657982,Low Risk,Normal Customer
3230-IUALN,45,81.0,3533.6,Two year,DSL,0.07005841694425854,Low Risk,Normal Customer
3887-PBQAO,45,25.9,1216.6,One year,No,0.07004475775410789,Low Risk,Normal Customer
8331-ZXFOE,58,71.1,4299.2,One year,DSL,0.06999169241237327,Low Risk,Normal Customer
4615-PIVVU,42,66.5,2762.75,Two year,DSL,0.06979729092862572,Low Risk,Normal Customer
2193-SFWQW,72,111.95,8033.1,Two year,Fiber optic,0.06901618682536627,Low Risk,Normal Customer
3266-FTKHB,17,19.15,343.45,Two year,No,0.06869897139622827,Low Risk,Normal Customer
4342-HFXWS,48,69.7,3023.65,One year,DSL,0.06837124058431067,Low Risk,Normal Customer
0078-XZMHT,72,85.15,6316.2,Two year,DSL,0.06731840623393316,Low Risk,Normal Customer
6772-WFQRD,40,20.4,854.9,One year,No,0.06729279169019577,Low Risk,Normal Customer
6437-UDQJM,72,84.1,6129.65,Two year,DSL,0.06715739759965403,Low Risk,Normal Customer
7501-IWUNG,61,73.8,4616.05,Two year,DSL,0.06714987923572974,Low Risk,Normal Customer
5696-EXCYS,17,19.45,369.05,Two year,No,0.06700827584839725,Low Risk,Normal Customer
3486-NPGST,36,19.55,620.75,One year,No,0.06657849194036178,Low Risk,Normal Customer
7711-YIJWC,61,84.9,5264.5,One year,DSL,0.06645190205680859,Low Risk,Normal Customer
1699-TLDLZ,16,19.7,301.55,Two year,No,0.06603886497534069,Low Risk,Normal Customer
9995-HOTOH,63,59.0,3707.6,Two year,DSL,0.06494342135010278,Low Risk,Normal Customer
7596-IIWYC,27,20.25,538.2,Two year,No,0.0648719463372589,Low Risk,Normal Customer
2599-CIPQE,71,109.3,7782.85,Two year,Fiber optic,0.06445154861501796,Low Risk,Normal Customer
6549-BTYPG,60,60.8,3603.45,Two year,DSL,0.06416917031655359,Low Risk,Normal Customer
3649-JPUGY,72,88.6,6201.95,Two year,DSL,0.06290830446328922,Low Risk,Normal Customer
1265-HVPZB,59,66.4,3958.2,One year,DSL,0.06281260644627934,Low Risk,Normal Customer
4890-VMUAV,63,71.5,4576.3,One year,DSL,0.06250454420996573,Low Risk,Normal Customer
9919-FZDED,72,84.1,5981.65,Two year,DSL,0.06248244236269852,Low Risk,Normal Customer
3654-ARMGP,61,88.65,5321.25,Two year,DSL,0.062092050523056615,Low Risk,Normal Customer
8345-MVDYC,45,81.65,3618.7,Two year,DSL,0.06171880263293901,Low Risk,Normal Customer
8999-YPYBV,45,84.35,3858.05,Two year,DSL,0.061715848365346306,Low Risk,Normal Customer
8067-NIOYM,24,21.1,490.65,Two year,No,0.06161977429285141,Low Risk,Normal Customer
2863-IMQDR,61,89.65,5308.7,Two year,DSL,0.061233069162745006,Low Risk,Normal Customer
3489-VSFRD,56,60.25,3282.75,One year,DSL,0.059877151242275516,Low Risk,Normal Customer
9945-PSVIP,25,18.7,383.65,Two year,No,0.0595377228886879,Low Risk,Normal Customer
5177-RVZNU,37,20.3,755.4,One year,No,0.05862867685258847,Low Risk,Normal Customer
7564-GHCVB,72,79.05,5730.7,Two year,Fiber optic,0.058357810890119946,Low Risk,Normal Customer
3720-DBRWL,51,83.85,4307.1,Two year,DSL,0.058193438840245984,Low Risk,Normal Customer
5387-ASZNZ,66,63.85,4174.35,One year,DSL,0.05816067683986005,Low Risk,Normal Customer
1755-FZQEC,39,19.9,791.15,One year,No,0.05795992736023323,Low Risk,Normal Customer
0129-QMPDR,44,20.5,865.05,One year,No,0.057798250602633494,Low Risk,Normal Customer
5453-YBTWV,70,101.1,6994.8,Two year,Fiber optic,0.05763709382321072,Low Risk,Normal Customer
3460-TJBWI,24,24.2,609.05,Two year,No,0.056741862975725164,Low Risk,Normal Customer
2521-NPUZR,70,101.0,7085.5,Two year,Fiber optic,0.05619037696672115,Low Risk,Normal Customer
2812-REYAT,49,20.05,923.1,One year,No,0.0557901030098244,Low Risk,Normal Customer
4751-ERMAN,72,75.4,5480.25,Two year,DSL,0.05522817583248371,Low Risk,Normal Customer
6732-VAILE,70,85.95,5931.75,Two year,DSL,0.054676212761692225,Low Risk,Normal Customer
2324-AALNO,48,24.55,1203.95,One year,No,0.054360462724360493,Low Risk,Normal Customer
4676-WLUHT,54,46.2,2431.95,Two year,DSL,0.053614169059368194,Low Risk,Normal Customer
6963-EZQEE,70,88.55,6306.5,Two year,DSL,0.05338276646399467,Low Risk,Normal Customer
9888-ZCUMM,64,60.05,3845.45,Two year,DSL,0.052962096465117396,Low Risk,Normal Customer
9548-LERKT,24,19.75,483.15,Two year,No,0.052798561368622945,Low Risk,Normal Customer
2137-DQMEV,68,44.8,2983.65,One year,DSL,0.052711147082598386,Low Risk,Normal Customer
9805-FILKB,46,20.2,845.6,One year,No,0.05244032929024069,Low Risk,Normal Customer
0707-HOVVN,70,75.5,5212.65,Two year,DSL,0.05111132821214063,Low Risk,Normal Customer
1395-WSWXR,24,20.75,487.05,Two year,No,0.051040330671656746,Low Risk,Normal Customer
1837-YQUCE,70,58.35,4214.25,Two year,DSL,0.05100114145986909,Low Risk,Normal Customer
1333-PBMXB,54,24.75,1342.15,One year,No,0.05077606482943044,Low Risk,Normal Customer
7508-DQAKK,64,86.4,5442.05,Two year,DSL,0.050455581338323126,Low Risk,Normal Customer
6048-NJXHX,41,19.75,899.45,Two year,No,0.050451187468598724,Low Risk,Normal Customer
3908-MKIMJ,68,41.95,2965.75,Two year,DSL,0.050351522673354035,Low Risk,Normal Customer
5792-JALQC,52,59.85,3103.25,Two year,DSL,0.050212805650398706,Low Risk,Normal Customer
1897-OKVMW,64,90.6,5817.45,Two year,DSL,0.05008504053196764,Low Risk,Normal Customer
6762-QVYJO,58,59.75,3624.35,Two year,DSL,0.049807759600374875,Low Risk,Normal Customer
1552-CZCLL,55,20.0,1087.25,Month-to-month,No,0.04957355213543435,Low Risk,Normal Customer
0016-QLJIS,65,90.45,5957.9,Two year,DSL,0.049412110439151426,Low Risk,Normal Customer
9950-MTGYX,28,20.3,487.95,Two year,No,0.049268654524043796,Low Risk,Normal Customer
8661-BOYNW,72,84.4,6096.45,Two year,DSL,0.049102232896435734,Low Risk,Normal Customer
4568-KNYWR,52,63.25,3342.45,Two year,DSL,0.04885994637205309,Low Risk,Normal Customer
2430-RRYUW,66,54.8,3465.7,One year,DSL,0.04852272583899341,Low Risk,Normal Customer
5816-JMLGY,70,80.4,5717.85,Two year,DSL,0.04790767168566675,Low Risk,Normal Customer
0617-AQNWT,64,47.85,3147.5,Two year,DSL,0.04758323566873244,Low Risk,Normal Customer
6923-AQONU,23,20.9,454.0,Two year,No,0.0473296302846399,Low Risk,Normal Customer
8098-TDCBU,42,25.25,1108.2,Two year,No,0.04705153484180752,Low Risk,Normal Customer
0459-SPZHJ,63,83.5,5435.0,Two year,DSL,0.046637431998324826,Low Risk,Normal Customer
8218-FFJDS,72,86.4,6058.95,Two year,DSL,0.04635827998172885,Low Risk,Normal Customer
2996-XAUVF,70,40.05,2799.75,Two year,DSL,0.046265550460101335,Low Risk,Normal Customer
3572-UUHRS,45,18.85,867.3,One year,No,0.04623530726454335,Low Risk,Normal Customer
0354-VXMJC,23,19.6,426.65,Two year,No,0.04577639485448424,Low Risk,Normal Customer
8626-PTQGE,69,60.05,4176.7,Two year,DSL,0.045528711193049284,Low Risk,Normal Customer
3638-WEABW,58,59.9,3505.1,Two year,DSL,0.04548592437221108,Low Risk,Normal Customer
6248-TKCQV,70,80.6,5460.2,Two year,DSL,0.04547511371066469,Low Risk,Normal Customer
3161-ONRWK,60,65.85,3928.3,One year,DSL,0.04452555489321448,Low Risk,Normal Customer
2845-KDHVX,64,68.3,4378.8,Two year,DSL,0.044277543707486156,Low Risk,Normal Customer
9066-QRSDU,69,26.3,1763.55,One year,No,0.044147407301958506,Low Risk,Normal Customer
2725-TTRIQ,72,84.2,5986.55,Two year,DSL,0.04414157304256252,Low Risk,Normal Customer
5997-OPVFA,72,89.05,6254.45,Two year,DSL,0.044124463213946634,Low Risk,Normal Customer
4213-HKBJO,33,25.7,826.1,Two year,No,0.04399364399585568,Low Risk,Normal Customer
4526-EXKKN,40,24.6,973.95,Two year,No,0.04385921163732286,Low Risk,Normal Customer
9028-LIHRP,71,100.2,7209.0,Two year,Fiber optic,0.043123452646195416,Low Risk,Normal Customer
5171-EPLKN,27,19.85,470.0,Two year,No,0.04290261200677528,Low Risk,Normal Customer
7815-PDTHL,35,20.2,684.4,Two year,No,0.042895314747776504,Low Risk,Normal Customer
5774-QPLTF,50,20.35,938.95,One year,No,0.04284912020736537,Low Risk,Normal Customer
6152-ONASV,68,58.25,3975.7,One year,DSL,0.04248604974936093,Low Risk,Normal Customer
7850-THJMU,26,19.65,494.9,Two year,No,0.04194808855615954,Low Risk,Normal Customer
1265-ZFOSD,64,81.3,5129.3,Two year,DSL,0.04177404879760415,Low Risk,Normal Customer
4609-KNNWG,27,19.9,550.1,Two year,No,0.04177064035966654,Low Risk,Normal Customer
5397-NSKQG,67,50.9,3281.65,Two year,DSL,0.04148512462636472,Low Risk,Normal Customer
7579-KKLOE,71,91.25,6589.6,Two year,DSL,0.041477553472251474,Low Risk,Normal Customer
0048-PIHNL,49,20.45,900.9,One year,No,0.041202064537794916,Low Risk,Normal Customer
0412-UCCNP,55,59.2,3175.85,Two year,DSL,0.040850962449584916,Low Risk,Normal Customer
0123-CRBRT,61,88.1,5526.75,Two year,DSL,0.04029910084336718,Low Risk,Normal Customer
7103-ZGVNT,69,73.7,4885.85,One year,DSL,0.040211592389358265,Low Risk,Normal Customer
4967-WPNCF,72,63.7,4464.8,Two year,DSL,0.03982082733362203,Low Risk,Normal Customer
6119-SPUDB,46,38.25,1755.35,Two year,DSL,0.03977276559813476,Low Risk,Normal Customer
8430-TWCBX,49,20.7,1032.05,One year,No,0.03976205427257363,Low Risk,Normal Customer
0567-XRHCU,69,43.95,2960.1,Two year,DSL,0.039206639040150114,Low Risk,Normal Customer
4632-XJMEX,53,62.85,3419.5,One year,DSL,0.03920115574854012,Low Risk,Normal Customer
9392-XBGTD,27,20.6,581.85,Two year,No,0.03911881058431993,Low Risk,Normal Customer
6122-LJADA,70,90.15,6237.05,Two year,DSL,0.03890425494608071,Low Risk,Normal Customer
9803-FTJCG,71,66.85,4748.7,One year,DSL,0.03859775130815392,Low Risk,Normal Customer
7284-ZZLOH,45,53.3,2296.25,Two year,DSL,0.03852521783435064,Low Risk,Normal Customer
7205-BAIAD,40,20.6,827.3,Two year,No,0.03763669377790632,Low Risk,Normal Customer
2580-ATZSQ,65,61.35,3874.1,One year,DSL,0.03726768523290654,Low Risk,Normal Customer
9135-MGVPY,69,84.7,5878.9,Two year,DSL,0.037110613964901056,Low Risk,Normal Customer
1270-XKUCC,30,19.7,599.25,Two year,No,0.036662136039073395,Low Risk,Normal Customer
4312-GVYNH,70,49.85,3370.2,Two year,DSL,0.03643665186236228,Low Risk,Normal Customer
5480-XTFFL,31,21.0,697.7,Two year,No,0.0356494980475336,Low Risk,Normal Customer
1414-YADCW,70,84.6,5706.2,Two year,Fiber optic,0.03548306652471484,Low Risk,Normal Customer
1839-FBNFR,39,19.85,854.8,Two year,No,0.03546697250070989,Low Risk,Normal Customer
0602-DDUML,57,69.75,3894.4,Two year,DSL,0.03545775984873879,Low Risk,Normal Customer
0230-WEQUW,66,56.6,3789.2,Two year,DSL,0.03530939012059127,Low Risk,Normal Customer
0361-HJRDX,68,64.35,4539.6,Two year,DSL,0.03529162074853725,Low Risk,Normal Customer
2535-PBCGC,70,64.55,4504.9,Two year,DSL,0.03509578030732112,Low Risk,Normal Customer
3779-OSWCF,71,93.2,6506.15,Two year,DSL,0.03501278014244693,Low Risk,Normal Customer
9602-WCXPI,50,20.15,989.05,One year,No,0.03499666945700521,Low Risk,Normal Customer
8577-QSOCG,38,20.2,746.05,Two year,No,0.034951210354256544,Low Risk,Normal Customer
2194-IIQOF,71,89.3,6388.65,Two year,DSL,0.034433668921772714,Low Risk,Normal Customer
2384-OVPSA,38,20.2,735.9,Two year,No,0.033678589478533326,Low Risk,Normal Customer
5707-ZMDJP,53,69.7,3729.6,Two year,DSL,0.03347076993483598,Low Risk,Normal Customer
9489-DEDVP,70,69.2,4872.35,Two year,DSL,0.03336963514284959,Low Risk,Normal Customer
3938-YFPXD,72,84.3,5997.1,Two year,DSL,0.0331291159241857,Low Risk,Normal Customer
8580-QVLOC,72,92.45,6440.25,Two year,DSL,0.032980307211043745,Low Risk,Normal Customer
7945-PRBVF,35,21.45,705.45,Two year,No,0.032965320267035435,Low Risk,Normal Customer
6288-CHQJB,54,69.95,3871.85,Two year,DSL,0.032586447181482965,Low Risk,Normal Customer
6813-GZQCG,45,24.65,1171.3,Two year,No,0.03252420036597696,Low Risk,Normal Customer
6177-PEVRA,48,55.5,2627.35,Two year,DSL,0.03237864118879653,Low Risk,Normal Customer
8146-QQKZH,71,81.85,5924.4,Two year,DSL,0.03216501616416697,Low Risk,Normal Customer
7722-VJRQD,72,60.95,4549.05,Two year,DSL,0.031679239056976595,Low Risk,Normal Customer
0379-DJQHR,67,81.35,5398.6,Two year,DSL,0.031353461165467465,Low Risk,Normal Customer
7018-FPXHH,56,59.8,3457.45,Two year,DSL,0.03129282337029188,Low Risk,Normal Customer
9624-EGDEQ,37,19.8,813.3,Two year,No,0.03099998066657089,Low Risk,Normal Customer
8249-THVEC,51,19.4,997.75,One year,No,0.030767534164600787,Low Risk,Normal Customer
3712-PKXZA,61,20.55,1252.0,One year,No,0.03070179152142987,Low Risk,Normal Customer
2160-GPFXD,54,65.65,3566.7,Two year,DSL,0.03041049049321253,Low Risk,Normal Customer
9585-KKMFD,41,20.0,879.8,Two year,No,0.030076812438958735,Low Risk,Normal Customer
7524-VRLPL,69,74.1,5031.0,Two year,DSL,0.02989356050899254,Low Risk,Normal Customer
9170-ARBTB,52,19.6,1012.4,One year,No,0.029648168900319797,Low Risk,Normal Customer
2300-RQGOI,38,20.05,741.5,Two year,No,0.029018753704874063,Low Risk,Normal Customer
4194-FJARJ,54,60.0,3273.95,Two year,DSL,0.027803702910704813,Low Risk,Normal Customer
4139-DETXS,72,64.45,4528.0,Two year,DSL,0.027629393181897614,Low Risk,Normal Customer
9503-XJUME,52,19.65,928.4,One year,No,0.027031730842096237,Low Risk,Normal Customer
